id,parentid,text,value
0,,庄子，姓庄，[1]  名周，字子休（亦说子沐），宋国蒙人，[2-21]  先祖是宋国君主宋戴公。[1]  他是东周战国中期著名的思想家、哲学家和文学家。创立了华夏重要的哲学学派庄学，是继老子之后，战国时期道家学派的代表人物，是道家学派的主要代表人物之一。,0
1,0,学派/名周/宋国/庄/哲学家/著名/思想家/字子/庄子/道家,4
2,0,庄子/老子/思想/生平/自由/地方/庄周/宋国/作品/儒家,4
3,0,天宝/玄宗/诏封庄/庄子/南华山/哲学/周/丰富/南华/语言,4
